Year,State_Name,County_Name,State_ID,County_ID,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
2021,Missouri,Daviess,26,300,*,*,*,11660.32,0.96507,101.33,18889.59,0.82537,66.83,10500.63,0.93188,944.17
2021,Missouri,DeKalb,26,310,*,*,*,9729.82,0.94431,147.58,23922.91,1.06927,71.17,10971.81,0.98405,1078.75
2021,Missouri,Dent,26,320,74482.26,0.9872,22.25,8424.07,0.95043,397.25,15775.45,1.11156,206.5,9543.24,1.02539,1711.58
2021,Missouri,Douglas,26,330,68674.66,1.03635,8.17,9711.84,1.14067,161.92,14659.32,1.04899,110.5,7726.87,1.00156,738.67
2021,Missouri,Dunklin,26,340,59294.16,1.00509,33.67,11302.51,1.02495,865.08,18106.35,1.09329,562.67,9885.36,1.01739,2638
2021,Missouri,Franklin,26,350,90258.42,1.07432,52.08,12599.93,1.09259,1111.92,20854.66,1.29854,379.92,10151.67,1.15445,4452.42
2021,Missouri,Gasconade,26,360,123839.85,1.06078,8.25,9556.86,1.07007,193.25,18638.97,1.13605,100.42,10163.47,1.06677,1292.75
2021,Missouri,Gentry,26,370,*,*,*,15782.33,0.93949,147.83,26436.35,1.05181,72.58,13675.37,0.95234,906.25
2021,Missouri,Greene,26,380,69911.26,0.99542,156.92,10288.95,1.02129,2977.75,17878.54,1.11242,955.25,8907.13,1.02166,16857.33
2021,Missouri,Grundy,26,390,*,*,*,13197.64,0.97042,193.83,22918.05,0.98776,130,13610.8,1.00665,1392.5
2021,Missouri,Harrison,26,400,*,*,*,16833.08,1.02297,180.17,21795.54,0.88728,130.17,11346.56,0.85103,1173.83
2021,Missouri,Henry,26,410,68528.87,0.96239,15.08,11386.82,0.94186,449,22287.57,1.02461,156.17,10732.53,1.01385,2417.33
2021,Missouri,Hickory,26,411,*,*,*,13151.02,0.89815,171.33,14124.59,1.10711,65.5,8768.15,0.95409,938.92
2021,Missouri,Holt,26,412,*,*,*,9216.44,0.97588,71.75,23470.78,1.19869,61.67,10490.78,0.92411,696.5
2021,Missouri,Howard,26,440,*,*,*,11023.65,0.9527,119.5,9362.02,1.13603,42.33,9564.75,0.93865,825
2021,Missouri,Howell,26,450,69873.34,0.96514,38.5,9555.18,0.94131,810.67,13343.76,1.05189,478.17,8046.39,0.96523,3644.67
2021,Missouri,Iron,26,460,*,*,*,10841.23,1.07124,311.58,18341.4,1.10409,136.67,9772.02,1.05088,1039.58
2021,Missouri,Jackson,26,470,86720.05,1.01848,561.08,13098.31,1.14572,6231.75,21430.23,1.16248,2497.75,10995.59,1.03276,34672.83
2021,Missouri,Jasper,26,480,80802.32,1.03122,87.67,12007.57,1.13906,1498.92,18718.84,1.15791,676.25,9477.85,1.05593,8921.67
2021,Missouri,Jefferson,26,490,88670.44,1.06046,110.42,11816.58,1.11928,2424,23190.67,1.2799,681.5,10434.84,1.1402,10565.33
2021,Missouri,Johnson,26,500,83547.55,0.96584,20.5,12664.09,0.95388,483.17,25555.71,1.17761,168.25,9991.62,0.93999,3493.83
2021,Missouri,Knox,26,510,*,*,*,18531.48,0.91968,54.92,15944.13,0.97005,57.33,10797.76,1.04764,543.25
2021,Missouri,Laclede,26,520,64856.65,0.87382,19.67,8986.62,0.97639,474,17973.57,1.08904,132.25,8836.9,1.06866,1892.42
2021,Missouri,Lafayette,26,530,91625.05,0.96241,26.25,11670.51,1.06986,385.58,23128.36,1.13111,153.17,11483.23,0.99969,2686.5
2021,Missouri,Lawrence,26,540,69751.07,1.01233,18.5,10212.37,1.05061,368.83,20302.07,1.01795,177.33,8713.14,0.96933,2292.75
2021,Missouri,Lewis,26,541,*,*,*,10508.21,0.94287,184.33,18121.44,1.11237,101,8697.78,0.94821,1181.83
2021,Missouri,Lincoln,26,560,95392.71,0.98936,26.42,11229.28,1.05291,692.92,22424.9,1.32639,171.92,10804.43,1.16195,3016.08
2021,Missouri,Linn,26,570,91981.96,0.97447,9.5,11365.84,1.03401,237.08,19927.23,1.02692,143.58,11089.17,0.95252,1622.5
2021,Missouri,Livingston,26,580,76998.99,1.10367,10.25,12230.59,0.97743,272.33,21464.22,1.21124,152.33,10630.15,0.9827,1815.92
2021,Missouri,McDonald,26,590,58587.04,0.96738,16.17,9308.01,1.08935,209.25,18227.72,1.09309,110.58,9960.38,1.06582,1047.25
2021,Missouri,Macon,26,600,78227.62,0.99605,11.33,11148.05,0.90638,290.92,20765.26,0.97483,135.83,9893.34,0.92232,2128.58
2021,Missouri,Madison,26,601,63675.18,1.01672,8,9562.08,0.91306,313.33,13734.6,1.03529,173.42,9049.06,1.00132,1203.58
2021,Missouri,Maries,26,620,*,*,*,11387.91,0.9193,140.75,24072.17,1.1453,65.08,10574.74,1.04908,885.83
2021,Missouri,Marion,26,630,88007.13,0.99192,28.58,11458.75,0.90955,740.25,19021.21,1.04033,334.92,9249.77,0.96752,3321.5
2021,Missouri,Mercer,26,631,*,*,*,15918.46,1.05488,59,19372.31,1.15724,38.58,11153.87,0.93827,471.67
2021,Missouri,Miller,26,650,81382.8,1.03525,9.5,9681.43,0.89519,357.5,13975.83,1.00413,173.25,9156.45,0.96121,2001.92
2021,Missouri,Mississippi,26,660,66992.14,0.93516,20.75,9494.88,0.84599,308.25,16557.49,0.99202,261.42,9705.17,0.94284,1220.67
2021,Missouri,Moniteau,26,670,*,*,*,10180.49,0.99488,169.58,12927.34,0.91049,61.17,9077.51,0.97634,1122.83
2021,Missouri,Monroe,26,680,*,*,*,10830.31,1.06632,141.25,18175.96,1.15107,92.08,9357.56,0.95143,1103.75
2021,Missouri,Montgomery,26,690,76744.85,0.91692,10.17,8682.56,0.93804,187.25,16757.04,0.97555,89.33,9382.69,0.99711,1082.17
2021,Missouri,Morgan,26,700,117783.95,1.14231,10.33,9420.86,0.91291,330.25,16071.85,0.93946,183.58,9122.67,0.93815,2357.33
2021,Missouri,"New Madrid",26,710,77525.25,0.9734,19.42,11775.08,0.98841,457.33,17303.6,0.99597,295.92,9279.3,0.94486,1411.58
2021,Missouri,Newton,26,720,62470.64,1.00022,44.17,10344.89,1.02971,681.17,18602.86,1.19432,330.75,9218.26,1.00752,4717.25
2021,Missouri,Nodaway,26,730,67903.37,0.91009,10.58,13181.11,0.92595,271.58,16151.16,0.80741,179.17,12102.06,0.95761,2585
2021,Missouri,Oregon,26,740,*,*,*,10376.15,0.9201,283.33,11347.85,0.91365,183.75,7871.08,0.96467,1029.25
2021,Missouri,Osage,26,750,*,*,*,13201.69,0.97383,141.08,20884.02,1.03611,41.75,9011.9,1.02487,963.5
2021,Missouri,Ozark,26,751,*,*,*,8044.02,0.92079,165.67,16097.62,1.00248,64.92,8923.56,0.945,932.92
2021,Missouri,Pemiscot,26,770,76847.99,0.9734,18.58,10391.41,1.02064,448,19720.65,1.11873,252.58,9224.19,0.94322,1120.25
2021,Missouri,Perry,26,780,70697.15,0.94273,19.92,11543.9,1.02089,381.75,25489.28,1.21351,150.67,8618.42,0.97469,2401.42
2021,Missouri,Pettis,26,790,74350.07,0.94166,30.92,11663.1,1.05526,632.42,14857.3,1.02992,313.17,9699.61,1.00765,3352.58
2021,Missouri,Phelps,26,800,77560.34,1.10943,30.75,10717.13,1.01955,781.67,18347.21,1.16091,349.08,10604.13,1.07802,3531.58
2021,Missouri,Pike,26,810,57512.34,0.87695,14.42,9676.12,0.87345,272.17,18152.33,1.0095,122,8907.18,0.95003,1705.75
2021,Missouri,Platte,26,820,77753.65,1.01042,52.92,13630.7,1.19212,700.17,27613.53,1.24796,210.25,10864.1,1.01191,7326.33
2021,Missouri,Polk,26,821,66505.61,0.93297,14.58,9855.26,1.05794,364.75,16983.27,1.17203,165,9198.64,1.00044,1763.17
2021,Missouri,Pulaski,26,840,91322.88,0.97765,29.5,9670.6,1.00348,589.25,18276.15,1.06881,238.5,9668.35,1.12253,2550.17
2021,Missouri,Putnam,26,850,*,*,*,10116.72,0.83113,92.5,15881.06,0.88419,59.17,12235.07,0.92953,676.5
2021,Missouri,Ralls,26,860,*,*,*,11286.49,1.01566,205.17,12984.74,1.05303,84.08,9278.98,0.95791,1344
2021,Missouri,Randolph,26,870,77715.27,1.02298,27.33,11701.97,1.02087,410.17,17607.17,1.07497,196.75,9928.75,1.01897,2055.33
2021,Missouri,Ray,26,880,83110.92,0.94184,15.33,12144.19,1.04524,284.33,25216.04,1.05409,103.75,12526.7,1.01916,1896.75
2021,Missouri,Reynolds,26,881,*,*,*,8554.21,0.89115,197,14663.75,1.07809,93.42,8795.84,1.01827,672.75
2021,Missouri,Ripley,26,900,*,*,*,9320.6,0.96254,339.33,16899.48,1.18065,268.42,9174.5,0.9917,1238.92
2021,Missouri,"St. Charles",26,910,83864.65,1.00896,175.67,12652.83,1.00882,2693.08,21195.32,1.1562,904.42,10621.38,1.0825,22295.42
2021,Missouri,"St. Clair",26,911,*,*,*,13799.85,0.85869,166.17,29979.04,1.11678,75.58,12382.8,0.99624,1074
2021,Missouri,"St. Francois",26,930,84972.22,1.0417,55.75,11896.34,1.16115,1497,21954.09,1.15932,605.5,9150.14,1.09189,4675.75
2021,Missouri,"St. Louis",26,940,88079.75,1.01712,872.58,12945.8,1.1244,7637.08,19819.96,1.14489,4168.33,10277.29,1.05614,63581.33
2021,Missouri,"St. Louis City",26,950,88205.33,1.02386,331.08,13140.8,1.18826,3369.92,18868.45,1.15455,2241.58,9840.04,1.0561,7746.42
2021,Missouri,"Ste. Genevieve",26,960,75903.22,1.04459,11,10296.09,0.98372,311.67,23982.11,1.18679,99.83,11330.09,1.04749,1666.58
2021,Missouri,Saline,26,970,71340.64,0.94521,8.25,12773.64,0.93086,322.17,16909.6,0.99355,148.58,10170.59,0.9551,1916
2021,Missouri,Schuyler,26,980,*,*,*,8610.74,1.04437,85.08,12655.27,1.21258,53.08,10554.87,1.06279,457.08
2021,Missouri,Scotland,26,981,*,*,*,17257.46,1.01484,68.92,20096.12,1.331,46,10653.91,1.16133,534.33
2021,Missouri,Scott,26,982,80837.51,0.99451,56.83,9343.59,0.99346,978.58,20840.47,1.10714,526,8979.33,0.94369,4124.5
2021,Missouri,Shannon,26,983,*,*,*,9888.68,0.88693,177.67,11470.12,0.91974,116.5,7740.84,0.9991,655.83
2021,Missouri,Shelby,26,984,*,*,*,9940.57,0.73462,97.83,20671.18,1.04113,69.58,10419.27,0.97852,772.92
2021,Missouri,Stoddard,26,985,77651.71,1.08135,33.75,9067.35,0.9436,722.17,16520.31,1.07011,359.67,8763.96,0.94763,2956.08
2021,Missouri,Stone,26,986,79461.96,0.96886,13.42,9116.39,0.91421,323.75,14384.2,0.97918,122.75,8828.03,0.97256,3362.08
2021,Missouri,Sullivan,26,987,*,*,*,10130.98,0.95634,152.42,16510.44,1.00373,68.42,9733.58,0.91238,731.75
2021,Missouri,Taney,26,988,58281.88,0.94504,43.17,9732.17,1.04506,583.92,21075.77,1.11452,224.33,9480.61,1.02382,4024.5
2021,Missouri,Texas,26,989,75450.07,0.87195,9.67,9491.3,0.88968,485.33,18064.28,1.05832,253,8506.44,0.93076,2403.83
2021,Missouri,Vernon,26,990,81406.63,0.97945,12.67,8757.19,0.87413,385.75,17734.17,1.00845,162.67,8620.76,0.94358,1691.92
2021,Missouri,Warren,26,991,93665.37,0.93613,22.83,11361.04,0.98882,374.92,17058.11,1.28669,70.42,10844.03,1.14217,1844.58
2021,Missouri,Washington,26,992,77304.58,0.96507,22.08,10127.37,0.99766,500.67,18409.03,1.07654,192.17,10319.99,1.11498,1331.25
2021,Missouri,Wayne,26,993,64842.81,1.02963,6.92,7840.82,0.88863,397.58,18608.99,1.07244,186.5,8706.09,0.97504,1185.25
2021,Missouri,Webster,26,994,90682.68,1.05102,23.25,10485.94,0.94272,381.17,16890.6,1.16241,154.83,8768.9,1.02122,1797.42
2021,Missouri,Worth,26,995,*,*,*,12907.78,1.09407,41.67,19743.65,1.16882,22.42,10286.22,0.88933,328.75
2021,Missouri,Wright,26,996,71536.38,1.15141,14.17,6705.11,0.92642,311.58,15589.21,1.0036,149.83,7379.15,0.99122,1267
2021,Montana,Beaverhead,27,000,*,*,*,11530.83,1.03698,111.75,17383.69,0.94748,78.08,10974.68,0.89336,1286
2021,Montana,"Big Horn",27,010,69311.74,0.92304,22.92,22175.56,1.31891,95.17,18237.41,0.91739,72,13956.82,1.0931,559.08
2021,Montana,Blaine,27,020,*,*,*,17108.75,1.21742,76.83,14086.96,0.82945,72.58,9291.98,0.85575,641.08
2021,Montana,Broadwater,27,030,*,*,*,13361.1,0.82432,68.5,13276.28,0.82619,36.83,9182.7,0.84317,716.08
2021,Montana,Carbon,27,040,*,*,*,9789.18,0.91206,106.17,16473.02,0.82432,80.42,9176.53,0.81451,1330.75
2021,Montana,Carter,27,050,*,*,*,3016,0.40676,10.42,15531.51,0.85462,15.67,11103.31,0.79634,223.42
2021,Montana,Cascade,27,060,67149.54,0.96723,50.08,11170.49,0.96953,969.67,14166.6,1.02913,438.67,10537.09,1.03826,6855.92
2021,Montana,Chouteau,27,070,*,*,*,6763.91,0.83172,47.17,16156.36,1.10314,38.58,8842.43,0.86502,659.67
2021,Montana,Custer,27,080,56973.2,0.93687,8.58,12613.06,0.9987,186.25,12087.05,0.89853,108.42,10705.68,0.96072,1241.25
2021,Montana,Daniels,27,090,.,.,.,4212.22,0.64137,11.75,14428.61,0.81671,13.08,12249.68,0.82651,334.33
2021,Montana,Dawson,27,100,*,*,*,10018.35,0.78692,115.42,10251.35,0.82597,56.42,9522.4,0.8697,1194.58
2021,Montana,"Deer Lodge",27,110,*,*,*,9482.84,0.85086,257.67,14483.38,0.88082,110.33,13303.02,0.96383,953.58
2021,Montana,Fallon,27,120,.,.,.,9076.71,1.01575,18.5,13287.61,1.07764,17.33,12612.91,0.83637,373.33
2021,Montana,Fergus,27,130,*,*,*,11160.61,0.92156,101.42,8302.7,0.84996,106.33,9364.27,0.95184,1341.67
2021,Montana,Flathead,27,140,64551.67,0.85449,53.92,9536.06,0.86392,957.08,14434.95,0.84656,570.75,9122.02,0.88679,11021.42
2021,Montana,Gallatin,27,150,88686.96,0.94692,23.75,12475.78,0.8768,623.67,15550.84,0.93127,275.42,8905.89,0.81512,8451.42
2021,Montana,Garfield,27,160,.,.,.,10390.38,0.68339,10.33,9501.81,1.17999,10.67,14861.1,1.01467,137.67
2021,Montana,Glacier,27,170,111507.74,0.89698,15.5,12494.73,0.87925,145.33,12827.44,0.871,128.83,10061.33,0.90109,734.17
2021,Montana,"Golden Valley",27,180,.,.,.,*,*,*,4834.15,0.62215,12.33,10455.34,0.90673,140.75
2021,Montana,Granite,27,190,*,*,*,10076.88,0.94427,37.75,13137.82,0.78304,22.08,10939.11,0.86583,443.25
2021,Montana,Hill,27,200,71214.99,0.86362,8.92,11994.6,0.93301,261.08,16343.3,0.85478,146.83,8991.74,0.9106,1847.08
2021,Montana,Jefferson,27,210,*,*,*,11185.48,0.97028,113,17896.92,0.89996,62.67,8728.39,0.78175,1382.25
2021,Montana,"Judith Basin",27,220,*,*,*,7293.07,1.06269,16.92,8400.78,0.69069,12,7599.45,0.86034,243.83
2021,Montana,Lake,27,230,76383.61,0.98377,27.83,12142.33,0.86804,460.67,14214.19,0.8776,296.58,9187.07,0.86568,3583.92
2021,Montana,"Lewis and Clark",27,240,61942.03,0.91976,23.42,10487.32,0.86219,879.83,15271.37,0.8951,357.75,8785.4,0.85784,6930
2021,Montana,Liberty,27,250,*,*,*,11852.22,0.90554,14.25,23266.41,1.01098,14.5,11924.44,0.9085,309.42
2021,Montana,Lincoln,27,260,62923.22,0.90547,18,8892.06,0.72128,503.5,14277.3,0.77462,223.75,8643.72,0.85778,2818.25
2021,Montana,McCone,27,270,.,.,.,3149.39,0.79,14,*,*,*,10892.52,0.95542,209.25
2021,Montana,Madison,27,280,*,*,*,13576.91,0.77825,72.08,19723.6,0.83902,68.25,9745.07,0.74371,1502.92
2021,Montana,Meagher,27,290,*,*,*,15250.16,1.07378,26.5,23863.22,0.93679,30.33,12275.48,0.84642,284.25
2021,Montana,Mineral,27,300,*,*,*,12181.53,0.77946,91.42,11914.62,0.8952,45.33,8967.74,0.81371,638.5
2021,Montana,Missoula,27,310,72995.5,0.96681,58.08,10470.7,0.88303,1335.42,15053.4,0.90368,710.67,8811.57,0.86491,10255
2021,Montana,Musselshell,27,320,*,*,*,13695.22,0.77283,66.08,12834.43,0.92701,64.83,9352.1,0.85734,582.58
2021,Montana,Park,27,330,*,*,*,12176.08,0.8097,224.58,16960.41,0.8166,184.25,9829.68,0.81138,2621.17
2021,Montana,Petroleum,27,340,.,.,.,*,*,*,*,*,*,10008.19,0.95059,65
2021,Montana,Phillips,27,350,*,*,*,11602.35,0.84833,54.5,14021.92,0.87192,49.75,10430.15,0.86959,638.25
2021,Montana,Pondera,27,360,*,*,*,13086.72,0.90159,58.67,16226.67,0.93978,66,9401.96,0.91811,664.5
2021,Montana,"Powder River",27,370,.,.,.,2474.64,0.97573,15.92,17276.85,0.97105,10.42,7524.32,0.77906,273.67
2021,Montana,Powell,27,380,*,*,*,14053.28,0.92036,101.75,18893.81,0.99819,58.42,11549.07,0.93765,749.25
2021,Montana,Prairie,27,390,*,*,*,11084.82,0.70933,16.83,13509.5,0.81249,16.67,8043.59,0.76607,232.83
2021,Montana,Ravalli,27,400,67741.02,0.85463,24.5,9004.77,0.81185,602.5,13484.7,0.85414,361.33,8164.58,0.85265,6304.58
2021,Montana,Richland,27,410,*,*,*,13850.75,0.94436,102.42,21460.42,1.07361,90.83,14008.94,1.11671,1004.08
2021,Montana,Roosevelt,27,420,72799.07,0.99635,11.58,12246.02,0.82819,116.08,21297.34,0.82261,127.83,11227.84,0.80135,913.92
2021,Montana,Rosebud,27,430,*,*,*,11532.56,1.13139,75.42,14356.38,1.09477,51.08,10352.02,0.9229,738.83
2021,Montana,Sanders,27,440,*,*,*,8782.53,0.8083,241.08,10550.78,0.74319,173.75,8933.08,0.84247,1995.17
2021,Montana,Sheridan,27,450,*,*,*,6891.27,1.04181,31,18770.98,0.74545,28.25,11722.34,0.88429,681.33
2021,Montana,"Silver Bow",27,460,79236.04,0.84314,15.42,10900.93,0.94574,540.58,19994.94,1.01397,297.58,10350.76,0.91249,3430.17
2021,Montana,Stillwater,27,470,*,*,*,8870.28,0.70813,77.58,18175.83,0.86842,58.5,8715.22,0.78562,1158.17
2021,Montana,"Sweet Grass",27,480,*,*,*,8003.25,0.57819,21.58,15678.41,0.74951,21.5,10560.87,0.87201,635.83
2021,Montana,Teton,27,490,*,*,*,15473.99,0.79939,71.17,13655.43,0.78761,26.42,11085.44,0.95748,538.25
2021,Montana,Toole,27,500,*,*,*,6940.85,0.82987,74.92,12341.61,0.8381,60,8417.59,0.8616,539.33
2021,Montana,Treasure,27,510,.,.,.,*,*,*,*,*,*,10041.89,1.01445,94.67
2021,Montana,Valley,27,520,*,*,*,9920.89,0.95197,133.33,16120.58,0.83837,105.33,10362.15,0.84098,1142
2021,Montana,Wheatland,27,530,.,.,.,10780.58,0.76821,18,12690.91,0.52194,25.5,11799.52,0.83541,256.42
2021,Montana,Wibaux,27,540,*,*,*,*,*,*,4269.33,1.03022,10.33,11426.38,0.95175,169.92
2021,Montana,Yellowstone,27,550,74516.93,0.92962,102.92,12118.87,1.04936,1637.67,15840.23,1.03569,799.5,9790.74,0.96737,13598.42
2021,Nebraska,Adams,28,000,63382.21,0.91066,20.92,11364.47,1.01283,343.83,19329.7,1.13155,231.08,10682.11,1.01723,3530.5
2021,Nebraska,Antelope,28,010,*,*,*,13517.92,1.02491,56.5,30616.3,0.92581,47.92,12340.36,0.91238,913.5
2021,Nebraska,Arthur,28,020,.,.,.,*,*,*,*,*,*,8066.53,0.89047,79.5
2021,Nebraska,Banner,28,030,*,*,*,*,*,*,*,*,*,13354.04,0.84676,164.17
2021,Nebraska,Blaine,28,040,.,.,.,*,*,*,*,*,*,10469.4,0.96015,73.58
2021,Nebraska,Boone,28,050,*,*,*,7618.1,0.80744,43.42,25032.78,1.12728,34.92,12304.16,0.90437,813.58
2021,Nebraska,"Box Butte",28,060,95585.21,0.81764,11.75,15561.21,1.05647,157.17,27781.89,1.05611,125.17,12622.63,0.87849,1414.58
2021,Nebraska,Boyd,28,070,*,*,*,16686.16,0.6368,27.08,18583.13,1.02332,31.5,12573.24,0.86437,391.58
2021,Nebraska,Brown,28,080,*,*,*,14424.15,0.99864,54.58,19682.86,0.97739,40.67,15002.19,0.91032,476.75
2021,Nebraska,Buffalo,28,090,84426.02,1.03028,32.25,10781.55,0.95526,344.83,19701.72,1.19401,216.75,10535.14,1.00562,4670.67
2021,Nebraska,Burt,28,100,*,*,*,7011.26,1.0136,67.92,15568.07,1.06128,50.58,10694.08,0.93593,1033.58
2021,Nebraska,Butler,28,110,*,*,*,7132.36,0.73668,71.92,12754.81,0.85626,53.75,11823.38,0.85036,1104.08
2021,Nebraska,Cass,28,120,113936.72,1.04376,15.5,9640.59,1.04635,161.58,22610.93,1.27652,70.58,10358.31,0.99357,2657.67
2021,Nebraska,Cedar,28,130,*,*,*,10814.68,1.00536,66.08,18976.53,0.8507,57,10626.68,0.88484,1044.17
2021,Nebraska,Chase,28,140,*,*,*,11786.16,1.08345,41,21057.64,0.98588,34,13722.76,0.9806,629.5
2021,Nebraska,Cherry,28,150,*,*,*,19850.86,1.01701,62.17,26244.79,0.92599,81.83,12020.52,0.89492,885.5
2021,Nebraska,Cheyenne,28,160,*,*,*,12003.07,0.93569,149.92,23808.89,1.02621,95.92,12802.37,0.91344,1286.25
2021,Nebraska,Clay,28,170,*,*,*,15210.19,1.13819,82.83,15206.01,0.9715,35.17,10331.03,0.95748,908.42
2021,Nebraska,Colfax,28,180,*,*,*,12705.7,1.13518,47.92,12830.45,0.85161,49.67,10682.6,0.93959,909.08
2021,Nebraska,Cuming,28,190,*,*,*,15224.22,0.95166,74.67,19234.42,0.86672,66.67,12298.24,0.85545,1411.92
2021,Nebraska,Custer,28,200,*,*,*,14690.16,0.95013,117,21552.58,1.06553,77.5,13800.22,1.01384,1542.58
2021,Nebraska,Dakota,28,210,84057.61,0.82722,12.33,10159.73,1.01205,128.5,13338.31,0.9888,122.08,9826.14,0.99448,1233.08
2021,Nebraska,Dawes,28,220,*,*,*,9985.87,0.81414,101.5,17867.37,0.79003,81.17,10976.85,0.76266,899.92
2021,Nebraska,Dawson,28,230,77004.85,0.95468,10.83,14355.01,1.02189,247.92,22886.13,1.03279,216.83,13088.06,0.94768,2329.58
2021,Nebraska,Deuel,28,240,*,*,*,11747.7,0.76263,32.92,23890.5,0.87612,19.08,11982.74,0.88547,317
2021,Nebraska,Dixon,28,250,.,.,.,18857.73,1.24975,31.83,23358.26,1.01522,30.17,11819.3,0.93544,476.5
2021,Nebraska,Dodge,28,260,56148.28,0.95953,13,11470.58,1.05324,305.75,24100.13,0.99972,124.5,12001.09,1.03256,3479.5
2021,Nebraska,Douglas,28,270,76445.55,0.99594,268.17,10488.7,1.01013,4294.75,17542.6,1.10176,1668.5,9695.53,0.98653,35146.5
2021,Nebraska,Dundy,28,280,.,.,.,16469.95,1.20992,24.17,30660.3,0.90787,30.25,14071.94,0.93669,310.75
2021,Nebraska,Fillmore,28,290,*,*,*,12495.54,1.2242,58.58,22826.72,1.02375,42.75,11103.11,0.95972,1042.75
2021,Nebraska,Franklin,28,300,*,*,*,14353.59,1.00776,35.5,20198.48,1.06742,27.92,14853.84,0.99479,512.75
2021,Nebraska,Frontier,28,310,*,*,*,5701.78,0.98362,27.67,15552.86,0.96676,14.25,12026.46,0.94319,353.67
2021,Nebraska,Furnas,28,320,*,*,*,15967.54,0.8189,83.58,27576.21,1.02079,63.08,14442.85,0.91405,816.67
2021,Nebraska,Gage,28,330,64318.31,0.97648,15.25,10666.45,0.98979,249.33,19807.73,1.12465,119.75,10835.83,1.0007,2987.25
2021,Nebraska,Garden,28,340,*,*,*,7508.22,0.73494,38.08,31527.6,1.05925,40.25,11137.57,0.90642,376.83
2021,Nebraska,Garfield,28,350,*,*,*,9029.24,0.69812,17.17,14047.23,0.9773,21.08,10895.81,0.89191,286.33
2021,Nebraska,Gosper,28,360,.,.,.,6088.55,0.64489,19.67,7881.26,0.8948,10.92,11695.01,0.90776,293.17
2021,Nebraska,Grant,28,370,.,.,.,*,*,*,*,*,*,10096.61,0.83453,133
2021,Nebraska,Greeley,28,380,.,.,.,5346.62,0.81429,33.33,28091.23,1.01362,21.17,10825.14,0.87074,381.17
2021,Nebraska,Hall,28,390,67505.77,1.01665,27.33,9648.35,1.12033,464.75,18442.31,1.12049,263.75,9951.72,0.97929,5005.08
2021,Nebraska,Hamilton,28,400,*,*,*,7408.17,1.01847,71.75,12659.5,1.26626,59.92,11524.26,0.96015,1231.83
2021,Nebraska,Harlan,28,410,*,*,*,16946.08,0.94638,39.33,21870.78,0.9064,34.5,15575.17,0.90953,556.17
2021,Nebraska,Hayes,28,420,.,.,.,*,*,*,*,*,*,12681.49,0.90322,136.33
2021,Nebraska,Hitchcock,28,430,*,*,*,9729.25,0.99545,53,16896.44,1.01646,45.75,11665.22,0.98039,492.92
2021,Nebraska,Holt,28,440,*,*,*,12358.69,0.83166,167.42,27051.18,1.05539,114.17,12259.23,0.91383,1603.33
2021,Nebraska,Hooker,28,450,.,.,.,*,*,*,*,*,*,8335.1,0.77902,170
2021,Nebraska,Howard,28,460,*,*,*,15294.41,1.04227,55,32916.24,1.22473,40,12162.3,0.98586,881.67
2021,Nebraska,Jefferson,28,470,*,*,*,14042.96,0.87573,80.92,16688.43,0.95703,69.33,12389.46,0.85356,1117.5
2021,Nebraska,Johnson,28,480,*,*,*,17875.32,0.89528,42.5,29927.13,1.16734,27.08,14069.72,0.90942,554.25
2021,Nebraska,Kearney,28,490,*,*,*,12052.93,1.11849,49.58,24256.76,1.08099,42.58,13593.49,0.9798,763.33
2021,Nebraska,Keith,28,500,*,*,*,17654.23,1.02811,121,18891.08,1.1225,78,10561.79,0.87603,1383.08
2021,Nebraska,"Keya Paha",28,510,*,*,*,*,*,*,7113.86,0.87348,8.75,10511.59,0.90581,182
2021,Nebraska,Kimball,28,520,*,*,*,13101.44,0.81586,67.58,26920.57,0.97886,53.25,10729.84,0.9364,619.67
2021,Nebraska,Knox,28,530,84327.88,1.12625,8.25,12452.13,1.05257,60.08,16734.22,0.88061,82.17,12613.46,0.97257,1048.92
2021,Nebraska,Lancaster,28,540,86053.26,1.01584,148,10714.26,1.04508,1867.33,19653.57,1.14099,1147,10140.14,0.97856,25483.92
2021,Nebraska,Lincoln,28,550,87033.12,1.06522,35.83,12705.6,1.02158,691.33,21555.87,1.24531,349.58,12196.7,1.06466,4529.75
2021,Nebraska,Logan,28,560,*,*,*,*,*,*,*,*,*,8198.52,0.91597,105.83
2021,Nebraska,Loup,28,570,.,.,.,*,*,*,*,*,*,10184.5,0.84274,101.75
2021,Nebraska,McPherson,28,580,.,.,.,*,*,*,.,.,.,6907.56,0.90813,59.83
2021,Nebraska,Madison,28,590,67758.72,0.83551,19.42,13602.18,1.02509,259.5,18464.55,0.99612,185.83,11241.46,0.92677,2946.25
2021,Nebraska,Merrick,28,600,*,*,*,10107.78,1.12976,96.08,18933.87,1.21124,61.33,11827.04,0.99077,1081.75
2021,Nebraska,Morrill,28,610,*,*,*,17453.64,1.16288,63.17,24325.82,1.07016,51.33,11447.16,0.90319,557.67
2021,Nebraska,Nance,28,620,*,*,*,19788.91,1.5538,39.83,21021.42,1.13537,42.25,10538.2,0.88586,407.75
